State,Year,Quarter,Type,Name,Registered_users
andhra-pradesh,2018,4,District,krishna,682479
andhra-pradesh,2018,4,District,chittoor,665280
andhra-pradesh,2018,4,District,guntur,659552
andhra-pradesh,2018,4,District,anantapur,510892
andhra-pradesh,2018,4,District,kurnool,498582
andhra-pradesh,2018,4,District,west godavari,435668
andhra-pradesh,2018,4,District,spsr nellore,407495
andhra-pradesh,2018,4,District,prakasam,394962
andhra-pradesh,2019,1,District,visakhapatnam,1174517
andhra-pradesh,2019,1,District,east godavari,839277
andhra-pradesh,2019,1,District,krishna,833694
andhra-pradesh,2019,1,District,chittoor,812314
andhra-pradesh,2019,1,District,guntur,802394
andhra-pradesh,2019,1,District,anantapur,612162
andhra-pradesh,2019,1,District,kurnool,599422
andhra-pradesh,2019,1,District,west godavari,523372
andhra-pradesh,2019,1,District,spsr nellore,491908
andhra-pradesh,2019,1,District,prakasam,474260
andhra-pradesh,2019,2,District,visakhapatnam,1318740
andhra-pradesh,2019,2,District,krishna,952300
andhra-pradesh,2019,2,District,east godavari,945181
andhra-pradesh,2019,2,District,chittoor,925491
andhra-pradesh,2019,2,District,guntur,915256
andhra-pradesh,2019,2,District,anantapur,695114
andhra-pradesh,2019,2,District,kurnool,680118
andhra-pradesh,2019,2,District,west godavari,592185
andhra-pradesh,2019,2,District,spsr nellore,558303
andhra-pradesh,2019,2,District,prakasam,539462
andhra-pradesh,2019,3,District,visakhapatnam,1460464
andhra-pradesh,2019,3,District,krishna,1066546
andhra-pradesh,2019,3,District,east godavari,1057167
andhra-pradesh,2019,3,District,chittoor,1032733
andhra-pradesh,2019,3,District,guntur,1026418
andhra-pradesh,2019,3,District,anantapur,773656
andhra-pradesh,2019,3,District,kurnool,755024
andhra-pradesh,2019,3,District,west godavari,662102
andhra-pradesh,2019,3,District,spsr nellore,619592
andhra-pradesh,2019,3,District,prakasam,598568
andhra-pradesh,2019,4,District,visakhapatnam,1620235
andhra-pradesh,2019,4,District,krishna,1199971
andhra-pradesh,2019,4,District,east godavari,1195228
andhra-pradesh,2019,4,District,guntur,1158708
andhra-pradesh,2019,4,District,chittoor,1156351
andhra-pradesh,2019,4,District,anantapur,873033
andhra-pradesh,2019,4,District,kurnool,846885
andhra-pradesh,2019,4,District,west godavari,750078
andhra-pradesh,2019,4,District,spsr nellore,697154
andhra-pradesh,2019,4,District,prakasam,673522
andhra-pradesh,2020,1,District,visakhapatnam,1763581
andhra-pradesh,2020,1,District,krishna,1331602
andhra-pradesh,2020,1,District,east godavari,1329664
andhra-pradesh,2020,1,District,guntur,1289678
andhra-pradesh,2020,1,District,chittoor,1270907
andhra-pradesh,2020,1,District,anantapur,971850
andhra-pradesh,2020,1,District,kurnool,936293
andhra-pradesh,2020,1,District,west godavari,843835
andhra-pradesh,2020,1,District,spsr nellore,775440
andhra-pradesh,2020,1,District,prakasam,748655
andhra-pradesh,2020,2,District,visakhapatnam,1904719
andhra-pradesh,2020,2,District,east godavari,1459116
andhra-pradesh,2020,2,District,krishna,1459041
andhra-pradesh,2020,2,District,guntur,1426271
andhra-pradesh,2020,2,District,chittoor,1385916
andhra-pradesh,2020,2,District,anantapur,1076953
andhra-pradesh,2020,2,District,kurnool,1035093
andhra-pradesh,2020,2,District,west godavari,944829
andhra-pradesh,2020,2,District,spsr nellore,854459
andhra-pradesh,2020,2,District,prakasam,830709
andhra-pradesh,2020,3,District,visakhapatnam,2058346
andhra-pradesh,2020,3,District,east godavari,1601940
andhra-pradesh,2020,3,District,krishna,1599289
andhra-pradesh,2020,3,District,guntur,1567595
andhra-pradesh,2020,3,District,chittoor,1506503
andhra-pradesh,2020,3,District,anantapur,1186851
andhra-pradesh,2020,3,District,kurnool,1132240
andhra-pradesh,2020,3,District,west godavari,1053674
andhra-pradesh,2020,3,District,spsr nellore,937176
andhra-pradesh,2020,3,District,prakasam,915240
andhra-pradesh,2020,4,District,visakhapatnam,2209658
andhra-pradesh,2020,4,District,east godavari,1746280
andhra-pradesh,2020,4,District,krishna,1744028
andhra-pradesh,2020,4,District,guntur,1712940
andhra-pradesh,2020,4,District,chittoor,1631331
andhra-pradesh,2020,4,District,anantapur,1295872
andhra-pradesh,2020,4,District,kurnool,1230466
andhra-pradesh,2020,4,District,west godavari,1163179
andhra-pradesh,2020,4,District,spsr nellore,1022944
andhra-pradesh,2020,4,District,prakasam,999462
andhra-pradesh,2021,1,District,visakhapatnam,2368081
andhra-pradesh,2021,1,District,east godavari,1878769
andhra-pradesh,2021,1,District,krishna,1876458
andhra-pradesh,2021,1,District,guntur,1843237
andhra-pradesh,2021,1,District,chittoor,1751420
andhra-pradesh,2021,1,District,anantapur,1394849
andhra-pradesh,2021,1,District,kurnool,1323411
andhra-pradesh,2021,1,District,west godavari,1254117
andhra-pradesh,2021,1,District,spsr nellore,1100541
andhra-pradesh,2021,1,District,prakasam,1075936
andhra-pradesh,2021,2,District,visakhapatnam,2526830
andhra-pradesh,2021,2,District,east godavari,2006272
andhra-pradesh,2021,2,District,krishna,2002662
andhra-pradesh,2021,2,District,guntur,1968681
andhra-pradesh,2021,2,District,chittoor,1870723
andhra-pradesh,2021,2,District,anantapur,1492738
andhra-pradesh,2021,2,District,kurnool,1415585
andhra-pradesh,2021,2,District,west godavari,1339377
andhra-pradesh,2021,2,District,spsr nellore,1176334
andhra-pradesh,2021,2,District,prakasam,1151232
andhra-pradesh,2021,3,District,visakhapatnam,2707931
andhra-pradesh,2021,3,District,east godavari,2150622
andhra-pradesh,2021,3,District,krishna,2145423
andhra-pradesh,2021,3,District,guntur,2110878
andhra-pradesh,2021,3,District,chittoor,2007011
andhra-pradesh,2021,3,District,anantapur,1606735
andhra-pradesh,2021,3,District,kurnool,1522196
andhra-pradesh,2021,3,District,west godavari,1436576
andhra-pradesh,2021,3,District,spsr nellore,1263550
andhra-pradesh,2021,3,District,prakasam,1239147
andhra-pradesh,2021,4,District,visakhapatnam,2888774
andhra-pradesh,2021,4,District,east godavari,2294347
andhra-pradesh,2021,4,District,krishna,2288148
andhra-pradesh,2021,4,District,guntur,2252443
andhra-pradesh,2021,4,District,chittoor,2141818
andhra-pradesh,2021,4,District,anantapur,1719437
andhra-pradesh,2021,4,District,kurnool,1628242
andhra-pradesh,2021,4,District,west godavari,1532898
andhra-pradesh,2021,4,District,spsr nellore,1349290
andhra-pradesh,2021,4,District,prakasam,1325728
andhra-pradesh,2022,1,District,visakhapatnam,3061324
andhra-pradesh,2022,1,District,east godavari,2432305
andhra-pradesh,2022,1,District,krishna,2423373
andhra-pradesh,2022,1,District,guntur,2387051
andhra-pradesh,2022,1,District,chittoor,2270705
andhra-pradesh,2022,1,District,anantapur,1827094
andhra-pradesh,2022,1,District,kurnool,1729513
andhra-pradesh,2022,1,District,west godavari,1626039
andhra-pradesh,2022,1,District,spsr nellore,1431664
andhra-pradesh,2022,1,District,prakasam,1408929
andhra-pradesh,2022,2,District,visakhapatnam,3226029
andhra-pradesh,2022,2,District,east godavari,2564165
andhra-pradesh,2022,2,District,krishna,2552107
andhra-pradesh,2022,2,District,guntur,2514794
andhra-pradesh,2022,2,District,chittoor,2392549
andhra-pradesh,2022,2,District,anantapur,1928213
andhra-pradesh,2022,2,District,kurnool,1825280
andhra-pradesh,2022,2,District,west godavari,1714357
andhra-pradesh,2022,2,District,spsr nellore,1509927
andhra-pradesh,2022,2,District,prakasam,1487589
andhra-pradesh,2022,3,District,visakhapatnam,3397514
andhra-pradesh,2022,3,District,east godavari,2702234
andhra-pradesh,2022,3,District,krishna,2685215
andhra-pradesh,2022,3,District,guntur,2647100
andhra-pradesh,2022,3,District,chittoor,2517657
andhra-pradesh,2022,3,District,anantapur,2030824
andhra-pradesh,2022,3,District,kurnool,1924127
andhra-pradesh,2022,3,District,west godavari,1805967
andhra-pradesh,2022,3,District,spsr nellore,1588875
andhra-pradesh,2022,3,District,prakasam,1567520
andhra-pradesh,2022,4,District,visakhapatnam,3566854
andhra-pradesh,2022,4,District,east godavari,2835087
andhra-pradesh,2022,4,District,krishna,2813645
andhra-pradesh,2022,4,District,guntur,2774365
andhra-pradesh,2022,4,District,chittoor,2636036
andhra-pradesh,2022,4,District,anantapur,2128066
andhra-pradesh,2022,4,District,kurnool,2018290
andhra-pradesh,2022,4,District,west godavari,1893310
andhra-pradesh,2022,4,District,spsr nellore,1663684
andhra-pradesh,2022,4,District,prakasam,1642503
andhra-pradesh,2023,1,District,visakhapatnam,3732544
andhra-pradesh,2023,1,District,east godavari,2965296
andhra-pradesh,2023,1,District,krishna,2941585
andhra-pradesh,2023,1,District,guntur,2900895
andhra-pradesh,2023,1,District,chittoor,2755784
andhra-pradesh,2023,1,District,anantapur,2228505
andhra-pradesh,2023,1,District,kurnool,2114023
andhra-pradesh,2023,1,District,west godavari,1980446
andhra-pradesh,2023,1,District,spsr nellore,1740294
andhra-pradesh,2023,1,District,prakasam,1719910
andhra-pradesh,2023,2,District,visakhapatnam,3877504
andhra-pradesh,2023,2,District,east godavari,3082893
andhra-pradesh,2023,2,District,krishna,3054956
andhra-pradesh,2023,2,District,guntur,3014655
andhra-pradesh,2023,2,District,chittoor,2865250
andhra-pradesh,2023,2,District,anantapur,2323796
andhra-pradesh,2023,2,District,kurnool,2202517
andhra-pradesh,2023,2,District,west godavari,2059880
andhra-pradesh,2023,2,District,spsr nellore,1811781
andhra-pradesh,2023,2,District,prakasam,1792637
andhra-pradesh,2023,3,District,visakhapatnam,4035323
andhra-pradesh,2023,3,District,east godavari,3211557
andhra-pradesh,2023,3,District,krishna,3177643
andhra-pradesh,2023,3,District,guntur,3137289
andhra-pradesh,2023,3,District,chittoor,2981337
andhra-pradesh,2023,3,District,anantapur,2421293
andhra-pradesh,2023,3,District,kurnool,2295754
andhra-pradesh,2023,3,District,west godavari,2146530
andhra-pradesh,2023,3,District,spsr nellore,1887005
andhra-pradesh,2023,3,District,prakasam,1868997
andhra-pradesh,2023,4,District,visakhapatnam,4180797
andhra-pradesh,2023,4,District,east godavari,3329036
andhra-pradesh,2023,4,District,krishna,3291814
andhra-pradesh,2023,4,District,guntur,3251121
andhra-pradesh,2023,4,District,chittoor,3089391
andhra-pradesh,2023,4,District,anantapur,2512744
andhra-pradesh,2023,4,District,kurnool,2383042
andhra-pradesh,2023,4,District,west godavari,2227243
andhra-pradesh,2023,4,District,spsr nellore,1956706
andhra-pradesh,2023,4,District,prakasam,1939979
andhra-pradesh,2024,1,District,visakhapatnam,4349723
andhra-pradesh,2024,1,District,east godavari,3465605
andhra-pradesh,2024,1,District,krishna,3423998
andhra-pradesh,2024,1,District,guntur,3382454
andhra-pradesh,2024,1,District,chittoor,3214678
andhra-pradesh,2024,1,District,anantapur,2619335
andhra-pradesh,2024,1,District,kurnool,2484451
andhra-pradesh,2024,1,District,west godavari,2319971
andhra-pradesh,2024,1,District,spsr nellore,2037823
andhra-pradesh,2024,1,District,prakasam,2022873
andhra-pradesh,2024,2,District,visakhapatnam,4515738
andhra-pradesh,2024,2,District,east godavari,3597667
andhra-pradesh,2024,2,District,krishna,3552494
andhra-pradesh,2024,2,District,guntur,3508719
andhra-pradesh,2024,2,District,chittoor,3335024
andhra-pradesh,2024,2,District,anantapur,2720387
andhra-pradesh,2024,2,District,kurnool,2580812
andhra-pradesh,2024,2,District,west godavari,2409237
andhra-pradesh,2024,2,District,spsr nellore,2114324
andhra-pradesh,2024,2,District,prakasam,2099814
andhra-pradesh,2024,3,District,visakhapatnam,2487971
andhra-pradesh,2024,3,District,ntr,1953695
andhra-pradesh,2024,3,District,tirupati,1870882
andhra-pradesh,2024,3,District,guntur,1695537
andhra-pradesh,2024,3,District,sri potti sriramulu nellore,1446214
andhra-pradesh,2024,3,District,ananthapuramu,1320379
andhra-pradesh,2024,3,District,kakinada,1293864
andhra-pradesh,2024,3,District,ysr,1209820
andhra-pradesh,2024,3,District,kurnool,1209238
andhra-pradesh,2024,3,District,east godavari,1167720
andhra-pradesh,2024,4,District,visakhapatnam,2566650
andhra-pradesh,2024,4,District,ntr,2010922
andhra-pradesh,2024,4,District,tirupati,1927263
andhra-pradesh,2024,4,District,guntur,1749346
andhra-pradesh,2024,4,District,sri potti sriramulu nellore,1485904
andhra-pradesh,2024,4,District,ananthapuramu,1358486
andhra-pradesh,2024,4,District,kakinada,1333623
andhra-pradesh,2024,4,District,kurnool,1243710
andhra-pradesh,2024,4,District,ysr,1242179
andhra-pradesh,2024,4,District,east godavari,1202680
arunachal-pradesh,2018,1,District,papum pare,7649
arunachal-pradesh,2018,1,District,west kameng,2202
arunachal-pradesh,2018,1,District,east siang,1803
arunachal-pradesh,2018,1,District,tawang,1525
arunachal-pradesh,2018,1,District,changlang,1208
arunachal-pradesh,2018,1,District,lohit,1207
arunachal-pradesh,2018,1,District,west siang,846
arunachal-pradesh,2018,1,District,namsai,737
arunachal-pradesh,2018,1,District,lower dibang valley,601
arunachal-pradesh,2018,1,District,upper subansiri,572
arunachal-pradesh,2018,2,District,papum pare,11418
arunachal-pradesh,2018,2,District,west kameng,3442
arunachal-pradesh,2018,2,District,east siang,2646
arunachal-pradesh,2018,2,District,tawang,2266
arunachal-pradesh,2018,2,District,changlang,2014
arunachal-pradesh,2018,2,District,lohit,1898
arunachal-pradesh,2018,2,District,namsai,1276
arunachal-pradesh,2018,2,District,west siang,1224
arunachal-pradesh,2018,2,District,lower dibang valley,893
arunachal-pradesh,2018,2,District,upper subansiri,883
arunachal-pradesh,2018,3,District,papum pare,16009
arunachal-pradesh,2018,3,District,west kameng,4765
arunachal-pradesh,2018,3,District,east siang,3590
arunachal-pradesh,2018,3,District,tawang,3112
arunachal-pradesh,2018,3,District,changlang,2889
arunachal-pradesh,2018,3,District,lohit,2612
arunachal-pradesh,2018,3,District,namsai,1862
arunachal-pradesh,2018,3,District,west siang,1652
arunachal-pradesh,2018,3,District,lower dibang valley,1286
arunachal-pradesh,2018,3,District,tirap,1226
arunachal-pradesh,2018,4,District,papum pare,21342
arunachal-pradesh,2018,4,District,west kameng,6492
arunachal-pradesh,2018,4,District,east siang,4813
arunachal-pradesh,2018,4,District,tawang,4085
arunachal-pradesh,2018,4,District,changlang,4036
arunachal-pradesh,2018,4,District,lohit,3588
arunachal-pradesh,2018,4,District,namsai,2495
arunachal-pradesh,2018,4,District,west siang,2117
arunachal-pradesh,2018,4,District,lower dibang valley,1827
arunachal-pradesh,2018,4,District,tirap,1684
arunachal-pradesh,2019,1,District,papum pare,26298
arunachal-pradesh,2019,1,District,west kameng,8115
arunachal-pradesh,2019,1,District,east siang,5899
arunachal-pradesh,2019,1,District,changlang,5210
arunachal-pradesh,2019,1,District,tawang,5023
