State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
india,2024,2,State,madhya pradesh,1435472057,1779679946627.0
india,2024,2,State,bihar,1313888385,1886846564676.0
india,2024,2,State,west bengal,980480707,1547343815564.0
india,2024,2,State,odisha,944027735,1164839284001.0
india,2024,3,District,bengaluru urban,1631451937,1750492470314.0
india,2024,3,District,pune,839977058,761109455466.0
india,2024,3,District,rangareddy,577835181,738052396062.0
india,2024,3,District,medchal malkajgiri,501688745,624450298660.0
india,2024,3,District,hyderabad,465828755,570267006787.0
india,2024,3,District,jaipur,392547155,435623980901.0
india,2024,3,District,gautambuddha nagar,291856209,236884974417.0
india,2024,3,District,gurugram,291583503,249171079828.0
india,2024,3,District,indore,243877173,252129873604.0
india,2024,3,District,thane,232855213,237163270363.0
india,2024,3,State,maharashtra,3287403995,3687268662139.0
india,2024,3,State,karnataka,3261134095,3907202566484.0
india,2024,3,State,telangana,2610137835,3551316976598.0
india,2024,3,State,uttar pradesh,2285955833,2717475205234.0
india,2024,3,State,andhra pradesh,2091371362,3226645607489.0
india,2024,3,State,rajasthan,1935405035,2472257715905.0
india,2024,3,State,madhya pradesh,1537738457,1761082466531.0
india,2024,3,State,bihar,1352876223,1780280473339.0
india,2024,3,State,west bengal,1084916445,1607643782237.0
india,2024,3,State,odisha,1023940349,1177233944634.0
india,2024,4,District,bengaluru urban,1674347983,1790144192589.0
india,2024,4,District,pune,900035103,817012243191.0
india,2024,4,District,rangareddy,616593580,775467300648.0
india,2024,4,District,medchal malkajgiri,534184945,651550001586.0
india,2024,4,District,hyderabad,497079422,601741671786.0
india,2024,4,District,jaipur,419541051,484830515848.0
india,2024,4,District,gautambuddha nagar,308036927,255133255191.0
india,2024,4,District,gurugram,301187458,265842877273.0
india,2024,4,District,indore,264106034,277132973152.0
india,2024,4,District,thane,260133540,262082431087.0
india,2024,4,State,maharashtra,3634231839,4151028450887.0
india,2024,4,State,karnataka,3455056424,4151819803822.0
india,2024,4,State,telangana,2822451603,3859050535418.0
india,2024,4,State,uttar pradesh,2544890265,3214106522459.0
india,2024,4,State,andhra pradesh,2296445544,3452015568966.0
india,2024,4,State,rajasthan,2043469547,2793049371408.0
india,2024,4,State,madhya pradesh,1685401835,2003305068845.0
india,2024,4,State,bihar,1559667675,2098927476047.0
india,2024,4,State,west bengal,1227135682,1810100029406.0
india,2024,4,State,odisha,1143097568,1305457593239.0
andaman-&-nicobar-islands,2018,1,District,south andaman,5688,12560249.343665812
andaman-&-nicobar-islands,2018,1,District,nicobars,528,1139848.801225994
andaman-&-nicobar-islands,2018,1,District,north and middle andaman,442,931663.0770939873
andaman-&-nicobar-islands,2018,2,District,south andaman,9395,23948235.51634325
andaman-&-nicobar-islands,2018,2,District,nicobars,1120,3072436.9081196385
andaman-&-nicobar-islands,2018,2,District,north and middle andaman,825,1317863.0834906558
andaman-&-nicobar-islands,2018,3,District,south andaman,13511,44268112.46425246
andaman-&-nicobar-islands,2018,3,District,nicobars,1471,6387829.151558982
andaman-&-nicobar-islands,2018,3,District,north and middle andaman,1283,4901529.518499676
andaman-&-nicobar-islands,2018,4,District,south andaman,20136,75411840.8018554
andaman-&-nicobar-islands,2018,4,District,north and middle andaman,2137,7955635.917688001
andaman-&-nicobar-islands,2018,4,District,nicobars,1485,7180859.354911782
andaman-&-nicobar-islands,2019,1,District,south andaman,25683,85501972.38780196
andaman-&-nicobar-islands,2019,1,District,north and middle andaman,3264,9561708.736298349
andaman-&-nicobar-islands,2019,1,District,nicobars,1539,7236059.549389593
andaman-&-nicobar-islands,2019,2,District,south andaman,28490,102530955.71341258
andaman-&-nicobar-islands,2019,2,District,north and middle andaman,3371,8612103.13788812
andaman-&-nicobar-islands,2019,2,District,nicobars,1828,9111650.82436246
andaman-&-nicobar-islands,2019,3,District,south andaman,27421,91023888.32848613
andaman-&-nicobar-islands,2019,3,District,north and middle andaman,4049,11481466.283356791
andaman-&-nicobar-islands,2019,3,District,nicobars,2300,11566421.475451011
andaman-&-nicobar-islands,2019,4,District,south andaman,27843,110930312.20611623
andaman-&-nicobar-islands,2019,4,District,north and middle andaman,4716,13524056.784573946
andaman-&-nicobar-islands,2019,4,District,nicobars,2600,12384161.52668771
andaman-&-nicobar-islands,2020,1,District,south andaman,32713,134679396.90582758
andaman-&-nicobar-islands,2020,1,District,north and middle andaman,5674,14697371.617857102
andaman-&-nicobar-islands,2020,1,District,nicobars,2911,12099543.773590053
andaman-&-nicobar-islands,2020,2,District,south andaman,48088,132855778.74838585
andaman-&-nicobar-islands,2020,2,District,north and middle andaman,10979,22447714.061058953
andaman-&-nicobar-islands,2020,2,District,nicobars,3895,14341508.60470232
andaman-&-nicobar-islands,2020,3,District,south andaman,95323,282366109.20523936
andaman-&-nicobar-islands,2020,3,District,north and middle andaman,16747,33486883.37042556
andaman-&-nicobar-islands,2020,3,District,nicobars,5413,22166453.754695382
andaman-&-nicobar-islands,2020,4,District,south andaman,186494,523122462.883029
andaman-&-nicobar-islands,2020,4,District,north and middle andaman,29349,68941322.38839513
andaman-&-nicobar-islands,2020,4,District,nicobars,8688,35218871.04342848
andaman-&-nicobar-islands,2021,1,District,south andaman,207092,669604045.1248703
andaman-&-nicobar-islands,2021,1,District,north and middle andaman,27358,75027255.27919498
andaman-&-nicobar-islands,2021,1,District,nicobars,10302,39075266.9856904
andaman-&-nicobar-islands,2021,2,District,south andaman,286907,760893020.5704947
andaman-&-nicobar-islands,2021,2,District,north and middle andaman,39200,90233388.79463303
andaman-&-nicobar-islands,2021,2,District,nicobars,15307,48020606.74716838
andaman-&-nicobar-islands,2021,3,District,south andaman,382418,1116789010.6459613
andaman-&-nicobar-islands,2021,3,District,north and middle andaman,46592,118254865.82750683
andaman-&-nicobar-islands,2021,3,District,nicobars,20754,74980519.32813609
andaman-&-nicobar-islands,2021,4,District,south andaman,558571,1694794708.0093331
andaman-&-nicobar-islands,2021,4,District,north and middle andaman,53115,156486112.28732437
andaman-&-nicobar-islands,2021,4,District,nicobars,24437,81329281.0269996
andaman-&-nicobar-islands,2022,1,District,south andaman,705512,1872991195.902684
andaman-&-nicobar-islands,2022,1,District,north and middle andaman,60059,161624878.52274162
andaman-&-nicobar-islands,2022,1,District,nicobars,29177,94414127.64974089
andaman-&-nicobar-islands,2022,2,District,south andaman,954875,2357326563.362071
andaman-&-nicobar-islands,2022,2,District,north and middle andaman,72573,195693167.78757268
andaman-&-nicobar-islands,2022,2,District,nicobars,43769,132900618.93062323
andaman-&-nicobar-islands,2022,3,District,south andaman,1455255,2967719400.8499093
andaman-&-nicobar-islands,2022,3,District,north and middle andaman,79574,211581970.34202653
andaman-&-nicobar-islands,2022,3,District,nicobars,49550,131330400.94545083
andaman-&-nicobar-islands,2022,4,District,south andaman,1835592,3600887266.099448
andaman-&-nicobar-islands,2022,4,District,north and middle andaman,93297,241431284.35581034
andaman-&-nicobar-islands,2022,4,District,nicobars,58646,142355853.97352523
andaman-&-nicobar-islands,2023,1,District,south andaman,2030078,3867385426.0
andaman-&-nicobar-islands,2023,1,District,north and middle andaman,152187,392080332.0
andaman-&-nicobar-islands,2023,1,District,nicobars,94127,202062829.0
andaman-&-nicobar-islands,2023,2,District,south andaman,2417058,4297737197.0
andaman-&-nicobar-islands,2023,2,District,north and middle andaman,181149,462414675.0
andaman-&-nicobar-islands,2023,2,District,nicobars,109568,230192364.0
andaman-&-nicobar-islands,2023,3,District,south andaman,2771397,4462201588.0
andaman-&-nicobar-islands,2023,3,District,north and middle andaman,198547,495623030.0
andaman-&-nicobar-islands,2023,3,District,nicobars,128432,253772173.0
andaman-&-nicobar-islands,2023,4,District,south andaman,3311962,5417264997.0
andaman-&-nicobar-islands,2023,4,District,north and middle andaman,230234,540759631.0
andaman-&-nicobar-islands,2023,4,District,nicobars,153587,311527871.0
andaman-&-nicobar-islands,2024,1,District,south andaman,3751724,5952049462.0
andaman-&-nicobar-islands,2024,1,District,north and middle andaman,266400,601756070.0
andaman-&-nicobar-islands,2024,1,District,nicobars,166796,305346303.0
andaman-&-nicobar-islands,2024,2,District,south andaman,4153251,6285248054.0
andaman-&-nicobar-islands,2024,2,District,north and middle andaman,313301,676844858.0
andaman-&-nicobar-islands,2024,2,District,nicobars,186672,333687418.0
andaman-&-nicobar-islands,2024,3,District,south andaman,4704639,6567147442.0
andaman-&-nicobar-islands,2024,3,District,north and middle andaman,364075,724234808.0
andaman-&-nicobar-islands,2024,3,District,nicobar,210536,372462759.0
andaman-&-nicobar-islands,2024,4,District,south andaman,5419850,7760167334.0
andaman-&-nicobar-islands,2024,4,District,north and middle andaman,411230,759100984.0
andaman-&-nicobar-islands,2024,4,District,nicobar,232820,401676455.0
andhra-pradesh,2018,1,District,visakhapatnam,1256469,1749966196.5049949
andhra-pradesh,2018,1,District,east godavari,943935,1235785515.5997267
andhra-pradesh,2018,1,District,krishna,863935,1284255179.6156201
andhra-pradesh,2018,1,District,chittoor,830324,1009621878.0870512
andhra-pradesh,2018,1,District,guntur,815932,1108686589.0266826
andhra-pradesh,2018,1,District,kurnool,679623,764905298.7350456
andhra-pradesh,2018,1,District,anantapur,638664,788830646.0324218
andhra-pradesh,2018,1,District,west godavari,577090,853547668.7532666
andhra-pradesh,2018,1,District,prakasam,534757,748990775.8676486
andhra-pradesh,2018,1,District,spsr nellore,531612,676643237.8069417
andhra-pradesh,2018,2,District,visakhapatnam,1641192,2987853607.2939095
andhra-pradesh,2018,2,District,krishna,1224987,2448141593.4919834
andhra-pradesh,2018,2,District,east godavari,1221677,2168914928.4239016
andhra-pradesh,2018,2,District,chittoor,1185723,1990419125.8937118
andhra-pradesh,2018,2,District,guntur,1088101,2108475811.785997
andhra-pradesh,2018,2,District,kurnool,968439,1531888665.6843233
andhra-pradesh,2018,2,District,anantapur,937023,1690366079.0557928
andhra-pradesh,2018,2,District,west godavari,786033,1688025212.3045943
andhra-pradesh,2018,2,District,spsr nellore,780454,1542057934.0108962
andhra-pradesh,2018,2,District,prakasam,739991,1571167562.1276274
andhra-pradesh,2018,3,District,visakhapatnam,3394576,4821892253.393524
andhra-pradesh,2018,3,District,east godavari,3226907,3551247095.3074465
andhra-pradesh,2018,3,District,kurnool,2921189,2908389261.5397735
andhra-pradesh,2018,3,District,krishna,2396934,3754202654.3844614
andhra-pradesh,2018,3,District,chittoor,2297429,3283517630.720593
andhra-pradesh,2018,3,District,guntur,1912529,3127764663.180438
andhra-pradesh,2018,3,District,anantapur,1815215,2681787750.464165
andhra-pradesh,2018,3,District,ysr,1557444,2235904512.2542048
andhra-pradesh,2018,3,District,west godavari,1431282,2309078492.805815
andhra-pradesh,2018,3,District,prakasam,1319651,2346453445.4838424
andhra-pradesh,2018,4,District,visakhapatnam,4791421,7366635864.849373
andhra-pradesh,2018,4,District,chittoor,3166201,4979093890.223491
andhra-pradesh,2018,4,District,east godavari,3052762,4652624623.436675
andhra-pradesh,2018,4,District,krishna,2839161,5416251838.130407
andhra-pradesh,2018,4,District,guntur,2546620,4730251217.696959
andhra-pradesh,2018,4,District,kurnool,2508530,3626544852.4069242
andhra-pradesh,2018,4,District,anantapur,2286391,3975878156.329829
andhra-pradesh,2018,4,District,spsr nellore,1814997,3293448556.973445
andhra-pradesh,2018,4,District,ysr,1732527,3252340063.2478595
andhra-pradesh,2018,4,District,prakasam,1692862,3255254226.03728
andhra-pradesh,2019,1,District,visakhapatnam,9690866,13459857440.552685
andhra-pradesh,2019,1,District,chittoor,6486813,8223371732.233585
andhra-pradesh,2019,1,District,krishna,5443981,9061346433.072681
andhra-pradesh,2019,1,District,east godavari,5440146,7382264724.59952
andhra-pradesh,2019,1,District,guntur,4846553,7765934169.404485
andhra-pradesh,2019,1,District,kurnool,4193432,5541564892.509682
andhra-pradesh,2019,1,District,anantapur,3891336,6044730653.191345
andhra-pradesh,2019,1,District,spsr nellore,3333584,5161932216.216368
andhra-pradesh,2019,1,District,prakasam,2931081,4807527779.215151
andhra-pradesh,2019,1,District,ysr,2852197,4915811593.896078
andhra-pradesh,2019,2,District,visakhapatnam,11705738,20797479804.029076
andhra-pradesh,2019,2,District,krishna,6428472,13437029115.620754
andhra-pradesh,2019,2,District,chittoor,5983308,10982727976.224325
andhra-pradesh,2019,2,District,guntur,5005275,10405246943.481495
andhra-pradesh,2019,2,District,east godavari,4699261,9116404622.47651
andhra-pradesh,2019,2,District,kurnool,3895824,7358285187.018034
andhra-pradesh,2019,2,District,anantapur,3578836,7830782361.3776655
andhra-pradesh,2019,2,District,spsr nellore,3141891,6880873007.4820595
andhra-pradesh,2019,2,District,prakasam,2670529,6262396448.455348
andhra-pradesh,2019,2,District,ysr,2606284,6376856828.130632
andhra-pradesh,2019,3,District,visakhapatnam,16694947,26944837120.046288
andhra-pradesh,2019,3,District,krishna,8408474,16404073560.500784
andhra-pradesh,2019,3,District,chittoor,8201783,13837455758.755266
andhra-pradesh,2019,3,District,guntur,6942304,13075661264.188034
andhra-pradesh,2019,3,District,east godavari,6537303,11387726470.57774
andhra-pradesh,2019,3,District,kurnool,5139134,9025632779.412457
andhra-pradesh,2019,3,District,anantapur,4889720,9554081289.488277
